path,split,label,filename,file_size_bytes,corrupt,corrupt_reason,width,height,mode,format,grayscale_like_ratio,likely_grayscale,filename_suggests_thermal,sha256,dhash,ahash,suspicious,suspicious_reason,near_dup_cluster
train/Bird-drop/Bird (109).jpg,train,Bird-drop,Bird (109).jpg,245105,False,,816,459,RGB,JPEG,0.0680471713981348,False,False,4c511f2776d7a038fbe9cd9609f5523d6c8d4f5b004e4e3005e67fe0c99de807,9027904309725967367,8142506130455658876,False,,96
train/Bird-drop/Bird (11).jpg,train,Bird-drop,Bird (11).jpg,529769,False,,1427,951,RGB,JPEG,0.0082323630905405,False,False,31e8e38409f84775272c41ef916e565d4e6339cde6b2ced53f92d0c4d70fc139,11493186249048391382,18446742908708061184,False,,97
train/Bird-drop/Bird (110).jpg,train,Bird-drop,Bird (110).jpg,924011,False,,1512,2016,RGB,JPEG,0.0027212852733686,False,False,cc9a971b817e83bf9704e4fe3533c4d430c7065738b433ee6a60bdee4674d835,17320998986576717668,18394831184254256320,False,,98
train/Bird-drop/Bird (111).jpg,train,Bird-drop,Bird (111).jpg,2156750,False,,1500,1225,RGB,JPEG,0.0354438095238095,False,False,099675d1929f3661e937ccff6d21cefcd0d301ffdb640098f222baf1f4c260e3,3387555340728078181,18446603333136285696,False,,99
train/Bird-drop/Bird (112).jpg,train,Bird-drop,Bird (112).jpg,115434,False,,700,510,RGB,JPEG,0.0047254901960784,False,False,de7595f18269aa71101f558dab8dec337ab2e8e65e22318d79107f20c18f657d,18220993365931875534,13871333969627771032,False,,100
train/Bird-drop/Bird (113).jpg,train,Bird-drop,Bird (113).jpg,175287,False,,1440,810,RGB,JPEG,0.0611238139819599,False,False,1d0ca3900d9e7ce9c0ff3bf801e8be40d368adb3598a2fe14209d9a0ab6237bb,1397256302074630934,4539487064365934088,False,,101
train/Bird-drop/Bird (114).jpg,train,Bird-drop,Bird (114).jpg,82499,False,,800,600,RGB,JPEG,0.0487370938575511,False,False,f031f62a094f26cb7a138dae27659c9ce35a7f2626e62532ffd3b13b627b0c2c,3388685088945019693,18446602508368347136,False,,102
train/Bird-drop/Bird (115).jpg,train,Bird-drop,Bird (115).jpg,355966,False,,1600,1290,RGB,JPEG,0.07167517923882,False,False,a26045f3e61f04c33da8e0a1899d3cdd253f45ee8de6e896aa6ae35eace7a816,1019816312623773220,18446742120590016768,False,,103
train/Bird-drop/Bird (116).jpg,train,Bird-drop,Bird (116).jpg,924011,False,,1512,2016,RGB,JPEG,0.0027212852733686,False,False,cc9a971b817e83bf9704e4fe3533c4d430c7065738b433ee6a60bdee4674d835,17320998986576717668,18394831184254256320,False,,98
train/Bird-drop/Bird (117).jpg,train,Bird-drop,Bird (117).jpg,1942129,False,,1500,1102,RGB,JPEG,0.0122002346036088,False,False,f9dfcba324d884c276e5cee7542b1c2708918708d3671d9cd7faf4ce30c15826,2817862647752829641,8663869044325056256,False,,104
train/Bird-drop/Bird (118).jpg,train,Bird-drop,Bird (118).jpg,185517,False,,1024,768,RGB,JPEG,0.0110282337024246,False,False,17d63fb73e240b6c02ca94b1624fb51547d0fc5e5e7fc1ebb2cefe9dc09c0503,5666380483930530648,15856750967657533184,False,,11
train/Bird-drop/Bird (119).jpg,train,Bird-drop,Bird (119).jpg,1023736,False,,2016,1512,RGB,JPEG,0.0068089542915931,False,False,e1cb0e8f49ce1a715747029e07abea7e60092c5360e61aec0e4b8a636890d987,15308953891876304598,9439828223727762688,False,,13
train/Bird-drop/Bird (120).jpg,train,Bird-drop,Bird (120).jpg,79549,False,,800,533,RGB,JPEG,0.0014118033325125,False,False,8ba7d92f5e8efe1303bf976a3f3028a152c47b7b235489b140d13fa7e00e37c2,16460994323864974044,10223844313952108672,False,,105
train/Bird-drop/Bird (121).jpg,train,Bird-drop,Bird (121).jpg,245105,False,,816,459,RGB,JPEG,0.0680471713981348,False,False,4c511f2776d7a038fbe9cd9609f5523d6c8d4f5b004e4e3005e67fe0c99de807,9027904309725967367,8142506130455658876,False,,96
train/Bird-drop/Bird (123).jpg,train,Bird-drop,Bird (123).jpg,1383547,False,,1001,1600,RGB,JPEG,0.2826704545454545,False,False,5916ca1a7771fe5ca6a3fcafa51f8a2f2a3989674d5f7d4314fa825647a430ef,8643387545309427904,18441949069344506639,False,,106
train/Bird-drop/Bird (124).jpg,train,Bird-drop,Bird (124).jpg,244477,False,,900,675,RGB,JPEG,0.0102666328670522,False,False,397687ab231fa4b967cf8459d34aabc4302cea43020350fb080efa645a938704,13160736456703807716,18446742974332141807,False,,107
train/Bird-drop/Bird (125).jpg,train,Bird-drop,Bird (125).jpg,179028,False,,800,399,RGB,JPEG,0.0048684210526315,False,False,3a69050839ddd6c20e9ced138c0de8074f74f36b9b03a5b802128ceebf3cf5a8,2249327512110916194,18446741878310174720,False,,108
train/Bird-drop/Bird (126).jpg,train,Bird-drop,Bird (126).jpg,2218014,False,,1500,1105,RGB,JPEG,0.003277220781634,False,False,339a098f99c61e5f8625b343b53558c9a7e8ef27ca7c6afed72aa65a37c75094,1729483079745580268,18446734100778713088,False,,109
train/Bird-drop/Bird (127).jpg,train,Bird-drop,Bird (127).jpg,158823,False,,1024,768,RGB,JPEG,0.0051002243030583,False,False,11023e6b15593b026e11063c408b5ef3db2a855cc671878ae603d1609d35ea5c,1801477376621182944,18446584812048285696,False,,110
train/Bird-drop/Bird (128).jpg,train,Bird-drop,Bird (128).jpg,174708,False,,1280,720,RGB,JPEG,0.1286818879217366,False,False,ee5dbc77b95f7a986fb9ba48d343a7260efffc69255153522fe696ea54a22cf7,10529782234865678229,31206600421436472,False,,111
train/Bird-drop/Bird (129).jpg,train,Bird-drop,Bird (129).jpg,2146106,False,,1500,1105,RGB,JPEG,0.0033490155667987,False,False,afd50632f1d57efe8cc255e6d6e9b3d879ffd0fd22ea8fd241176dbcbdb1b874,1013044998503902956,18446601682642010112,False,,112
train/Bird-drop/Bird (130).jpg,train,Bird-drop,Bird (130).jpg,179028,False,,800,399,RGB,JPEG,0.0048684210526315,False,False,3a69050839ddd6c20e9ced138c0de8074f74f36b9b03a5b802128ceebf3cf5a8,2249327512110916194,18446741878310174720,False,,108
train/Bird-drop/Bird (131).jpg,train,Bird-drop,Bird (131).jpg,1741844,False,,1500,1024,RGB,JPEG,0.1076703626229896,False,False,773cc28f34f0ba1f834918a9b9545cb340f79cbb3e11cff4e145ec88864c16ef,8700973003747402176,17550253982403202816,False,,113
train/Bird-drop/Bird (132).jpg,train,Bird-drop,Bird (132).jpg,16027,False,,259,194,RGB,JPEG,0.0018110894399554,False,False,9e4cb2224a63b5ca619f331bce40a485054479262c1d7d3a18256e76af31f620,15033690943033492592,17807524303663628771,False,,114
train/Bird-drop/Bird (134).JPG,train,Bird-drop,Bird (134).JPG,20389,False,,180,244,RGB,JPEG,0.0173705179282868,False,False,68075c09c5db9e18d36ba31c21bb841b83a45699d2da11805da1310e0ada4a3f,14348326437759415550,18410707307378770144,False,,89
train/Bird-drop/Bird (135).jpg,train,Bird-drop,Bird (135).jpg,214560,False,,1000,750,RGB,JPEG,0.002463996714671,False,False,4b3243235c0a417790338d8664721a6ba71973531977a18f2625ccc7e8ad63b9,9221013124397955316,18445892714579952001,False,,115
train/Bird-drop/Bird (136).JPG,train,Bird-drop,Bird (136).JPG,158199,False,,975,678,RGB,JPEG,0.0018954635943919,False,False,3abffb5e8e9c592ce15278855a688b9e9302b7b3306cc9a45fb9981d273f797a,6690865471060897822,18446604440044683768,False,,116
train/Bird-drop/Bird (137).JPG,train,Bird-drop,Bird (137).JPG,61166,False,,489,295,RGB,JPEG,0.0028629658385093,False,False,ca3689dabb0037bac899d56e44eb7e42fe11142f656c3aa246be785cc19c7cc4,15325930291055461520,18421740411661158657,False,,0
train/Bird-drop/Bird (138).JPG,train,Bird-drop,Bird (138).JPG,98281,False,,632,427,RGB,JPEG,0.0004150238638721,False,False,06a7b279a55f1a107eef17e69fbb6125e93c4be0596727cc46081e2d1530e64f,1190748123900556137,18446708310457975810,False,,117
train/Bird-drop/Bird (140).jpg,train,Bird-drop,Bird (140).jpg,108983,False,,800,600,RGB,JPEG,0.0016041532987225,False,False,95366f30bbd3b564cc968a0e1e428a53a32a4e4633bef3fd7eb8c031568dd500,11899673920817184975,3422461968521596924,False,,2
train/Bird-drop/Bird (141).jpg,train,Bird-drop,Bird (141).jpg,45010,False,,474,267,RGB,JPEG,0.0022676991150442,False,False,ddab7368be97d092c05d050fe0d325cc25925ce65624d8f6c4f7a2e371e15440,7518916317467559365,18435379214711556234,False,,118
train/Bird-drop/Bird (143).jpg,train,Bird-drop,Bird (143).jpg,45132,False,,474,355,RGB,JPEG,0.0063646574316735,False,False,4226140f403d67b7756c98bb34d5a06beabbdb3c46cc4fa485e35fa855af7862,9356413924685164721,11494034526582540039,False,,119
train/Bird-drop/Bird (144).jpg,train,Bird-drop,Bird (144).jpg,52168,False,,474,355,RGB,JPEG,0.005532676068056,False,False,9dfb9ce47ca3c5f4d460b10761a0a6c8ce47d17df1e9b2a57c3131e348b8def6,16468693210261102754,18446739001403705095,False,,120
train/Bird-drop/Bird (147).jpg,train,Bird-drop,Bird (147).jpg,52168,False,,474,355,RGB,JPEG,0.005532676068056,False,False,9dfb9ce47ca3c5f4d460b10761a0a6c8ce47d17df1e9b2a57c3131e348b8def6,16468693210261102754,18446739001403705095,False,,120
train/Bird-drop/Bird (148).jpg,train,Bird-drop,Bird (148).jpg,42331,False,,450,300,RGB,JPEG,0.0022814476822565,False,False,90206c0408a7e3401c73e27c2c93ab8497de6e7dd1dadcf3ef2954bf3aa41c4e,14323857083120585025,18419497218894660098,False,,4
train/Bird-drop/Bird (149).jpg,train,Bird-drop,Bird (149).jpg,71603,False,,474,632,RGB,JPEG,0.0081082344144312,False,False,0a92608f7f054a591684ed584a84111de35bdba8f30f6b3bf6668b24841e9155,3869300810151720272,6918936127644680193,False,,121
train/Bird-drop/Bird (15).JPG,train,Bird-drop,Bird (15).JPG,66414,False,,548,430,RGB,JPEG,0.0067136024715563,False,False,00ecd0be2d6399d1f3bfe7e4eebcb7dc46ff30fc7dd75bb49500aa668680c3c9,10385512405343016582,18446707819974492160,False,,122
train/Bird-drop/Bird (150).jpg,train,Bird-drop,Bird (150).jpg,71205,False,,474,632,RGB,JPEG,0.0074072343209645,False,False,3bee83e28e217794a2a7e561b9a1f998c82ee726d04035097f35647bca06e7d0,14828609295770067376,9223653511830988641,False,,123
train/Bird-drop/Bird (159).jpg,train,Bird-drop,Bird (159).jpg,58417,False,,474,578,RGB,JPEG,0.0015074478142006,False,False,f25529d07d11907361b6ca86e6e9175a321f5c23cbe5ae72b7e41d4fe4ddd9cb,6417493797590308818,18392453573964280964,False,,124
train/Bird-drop/Bird (16).JPG,train,Bird-drop,Bird (16).JPG,54936,False,,473,477,RGB,JPEG,0.0021717547778605,False,False,b2e3540f1b3055bf8a8e8eb785eb0a8d9c6142c850b1738960644d0ec0f545f4,10838198264295610536,18446461494943220483,False,,5
train/Bird-drop/Bird (160).jpg,train,Bird-drop,Bird (160).jpg,124394,False,,980,735,RGB,JPEG,0.0082507288629737,False,False,f38d00d9b7c1e7c06397bde57616005f89ffe68c9d490bd6cb378d953ebd0b0c,9365421123939905713,11494034526582540039,False,,119
train/Bird-drop/Bird (161).jpg,train,Bird-drop,Bird (161).jpg,123384,False,,620,827,RGB,JPEG,0.0449152889459241,False,False,13fbbae972541c00f3aae4a69fdf111566e4863d9392c36ea657387844edfeb7,4604352523789163139,8106480428762001678,False,,125
train/Bird-drop/Bird (162).jpg,train,Bird-drop,Bird (162).jpg,45835,False,,364,307,RGB,JPEG,0.0066399398646955,False,False,9f24704faeff832ed04ceefcad9ddb5fa4a74b8ba063932f7620f640f71cbf93,2119624674509675742,18446707526792675713,False,,126
train/Bird-drop/Bird (163).jpg,train,Bird-drop,Bird (163).jpg,244477,False,,900,675,RGB,JPEG,0.0102666328670522,False,False,397687ab231fa4b967cf8459d34aabc4302cea43020350fb080efa645a938704,13160736456703807716,18446742974332141807,False,,107
train/Bird-drop/Bird (164).jpg,train,Bird-drop,Bird (164).jpg,78046,False,,638,476,RGB,JPEG,0.0017748478701825,False,False,b97a8233581c80e3a6b706ebf808e435d39b3c089d828cae08bb64c2c6fcb0e1,17792222169921153898,17998918317518143680,False,,6
train/Bird-drop/Bird (166).jpg,train,Bird-drop,Bird (166).jpg,69500,False,,480,360,RGB,JPEG,0.0164465689054524,False,False,e0a8f2a1090cbe2e8a5e389afe2b8abef2471a60feafae4fd02927a607025570,8420870115337288141,18445028285818658960,False,,127
train/Bird-drop/Bird (168).jpg,train,Bird-drop,Bird (168).jpg,529769,False,,1427,951,RGB,JPEG,0.0082323630905405,False,False,31e8e38409f84775272c41ef916e565d4e6339cde6b2ced53f92d0c4d70fc139,11493186249048391382,18446742908708061184,False,,97
train/Bird-drop/Bird (169).jpg,train,Bird-drop,Bird (169).jpg,52493,False,,533,533,RGB,JPEG,0.0015522976469138,False,False,5a57ffb2862655a41dff333af6b30e93b178ed2411bfdb7693b00f8cccb180c2,5185043086591713566,919229638922764288,False,,128
train/Bird-drop/Bird (17).jpg,train,Bird-drop,Bird (17).jpg,92765,False,,474,632,RGB,JPEG,0.0026638003551733,False,False,7cfd96e115ca38e067262885ab6d76ca6aa814163e79a6c379309f8b231ecbfb,14159792616245574697,18428729621512978432,False,,129
train/Bird-drop/Bird (170).JPG,train,Bird-drop,Bird (170).JPG,65729,False,,522,371,RGB,JPEG,0.0077712715969059,False,False,d462d291dcf0b6033d7e339e0b1cfd2ac9d7305649c013cb856540abe56c31b0,13179343029734298800,18441968968043528963,False,,130
train/Bird-drop/Bird (171).JPG,train,Bird-drop,Bird (171).JPG,114786,False,,581,769,RGB,JPEG,0.0067526281980979,False,False,de61c32362ca70bb758facb31a7e91db5acd8cb86a21197194545dafc4d6103b,14421782403045880537,18446744070472531968,False,,131
train/Bird-drop/Bird (172).jpg,train,Bird-drop,Bird (172).jpg,92765,False,,474,632,RGB,JPEG,0.0026638003551733,False,False,7cfd96e115ca38e067262885ab6d76ca6aa814163e79a6c379309f8b231ecbfb,14159792616245574697,18428729621512978432,False,,129
train/Bird-drop/Bird (173).jpg,train,Bird-drop,Bird (173).jpg,57275,False,,474,632,RGB,JPEG,0.0296756706234227,False,False,a0c02824682174295c2a033d8320c5ca5a516951e140f6be114a694282855e89,2828048631353596793,9187198587219476480,False,,132
train/Bird-drop/Bird (175).jpg,train,Bird-drop,Bird (175).jpg,44442,False,,474,474,RGB,JPEG,0.0029909337321244,False,False,63d636d4e34cac2f612abde040a3f79c5d1a9dc28cd570de0e1e5ae1481d98f5,12918949632397489762,504403158154346496,False,,133
train/Bird-drop/Bird (176).jpg,train,Bird-drop,Bird (176).jpg,277849,False,,800,600,RGB,JPEG,0.0017937350522078,False,False,7cfbb65375f6afbd0a5f7fd5c766f0034022758df8102d7e4a90960ec4a2d0be,11899673920817184975,3422461968521596924,False,,2
train/Bird-drop/Bird (177).jpg,train,Bird-drop,Bird (177).jpg,665063,False,,1920,1080,RGB,JPEG,0.0538704853339814,False,False,30417b0f20e817199d025c200849caece7f42e6be76223ceeaa44f15ce89cf8e,5003979348734659120,18330358025598079233,False,,134
train/Bird-drop/Bird (178).jpg,train,Bird-drop,Bird (178).jpg,219131,False,,980,735,RGB,JPEG,0.0052380952380952,False,False,c9c0cd294cc714e7410cf0798f6393e73f4107e736034038131b6320bcadcf06,9365421123939905713,11494034526582540039,False,,119
train/Bird-drop/Bird (179).JPG,train,Bird-drop,Bird (179).JPG,115202,False,,1162,733,RGB,JPEG,0.0055145548085931,False,False,4207216d7ef1d7048ba3708bdb07bf043dab48f462abd5eed7c221e6ff305134,10869393564829455064,13820567273779628019,False,,135
train/Bird-drop/Bird (18).jpg,train,Bird-drop,Bird (18).jpg,36628,False,,474,382,RGB,JPEG,0.0602698418834808,False,False,0a9b6aeb3d350e5cb424f0a59f2ecd86ef3dac8a3e51499944e71ecddc32e39e,1019816311550031396,18446742670345830656,False,,103
train/Bird-drop/Bird (180).jpg,train,Bird-drop,Bird (180).jpg,62426,False,,300,200,RGB,JPEG,0.0,False,False,5d28e83e02d6d5ac03e034c9cb762e688362bd0157f9e405189678cfe96fb2dc,2562716302949748397,18444421355430019072,False,,136
train/Bird-drop/Bird (181).jpg,train,Bird-drop,Bird (181).jpg,53878,False,,657,469,RGB,JPEG,0.1047275040323496,False,False,82dd1d269152721a214e82dc4db5d2cd23c5f14edbdb93110eb14c2e12492520,7909816632600748737,18437674213079842816,False,,137
train/Bird-drop/Bird (182).jpg,train,Bird-drop,Bird (182).jpg,52168,False,,474,355,RGB,JPEG,0.005532676068056,False,False,9dfb9ce47ca3c5f4d460b10761a0a6c8ce47d17df1e9b2a57c3131e348b8def6,16468693210261102754,18446739001403705095,False,,120
train/Bird-drop/Bird (183).jpg,train,Bird-drop,Bird (183).jpg,44442,False,,474,474,RGB,JPEG,0.0029909337321244,False,False,63d636d4e34cac2f612abde040a3f79c5d1a9dc28cd570de0e1e5ae1481d98f5,12918949632397489762,504403158154346496,False,,133
train/Bird-drop/Bird (184).jpg,train,Bird-drop,Bird (184).jpg,277849,False,,800,600,RGB,JPEG,0.0017937350522078,False,False,7cfbb65375f6afbd0a5f7fd5c766f0034022758df8102d7e4a90960ec4a2d0be,11899673920817184975,3422461968521596924,False,,2
train/Bird-drop/Bird (185).jpg,train,Bird-drop,Bird (185).jpg,134622,False,,406,306,RGB,JPEG,0.0277214334009465,False,False,dc6bc2fff3fc26c78d4632d79c0eb2859039f3e54f6539bd78b818226fe8576c,6931190073532139116,18390201744456089856,False,,138
train/Bird-drop/Bird (186).jpg,train,Bird-drop,Bird (186).jpg,88771,False,,575,241,RGB,JPEG,0.0197504672425114,False,False,a4d3b81f5af2a08ae102dc2bfb9a4ffdcd53926788e26aa30b6091630a1639c2,11475065848717612839,18445896333536002048,False,,139
train/Bird-drop/Bird (187).jpg,train,Bird-drop,Bird (187).jpg,70409,False,,360,322,RGB,JPEG,0.0001207729468599,False,False,a3903ed7ca9c372d6a17156de06299731801992fc56da9962812364f536998af,9275390512174937525,18446743782457081856,False,,140
train/Bird-drop/Bird (188).jpg,train,Bird-drop,Bird (188).jpg,236272,False,,1200,800,RGB,JPEG,0.0164645661827435,False,False,235ee98a2eef5887fd484620c443a077edf6ea9bf80245dbad89579107b2d147,8899073550940891033,18445891887018805264,False,,141
train/Bird-drop/Bird (189).jpg,train,Bird-drop,Bird (189).jpg,189629,False,,768,1024,RGB,JPEG,0.0269163670025278,False,False,3fbc4a551971f47431eb1536c16018bf12837979ef61fb4f2fd015d8a511e70f,17361355396013480552,18446457238747906307,False,,12
train/Bird-drop/Bird (19).jpg,train,Bird-drop,Bird (19).jpg,71205,False,,474,632,RGB,JPEG,0.0074072343209645,False,False,3bee83e28e217794a2a7e561b9a1f998c82ee726d04035097f35647bca06e7d0,14828609295770067376,9223653511830988641,False,,123
train/Bird-drop/Bird (190).jpg,train,Bird-drop,Bird (190).jpg,15398,False,,194,259,RGB,JPEG,0.0043187517414321,False,False,9be06f8fa8bf411f4e480ca405742d37a59ad2b89919f09b64cd3bc276c3ef57,17897459738880141156,18394831184254780608,False,,98
train/Bird-drop/Bird (192).jpg,train,Bird-drop,Bird (192).jpg,11906,False,,259,194,RGB,JPEG,0.0310671496238506,False,False,1db26af91e96a96b0048a3a453ce46f8937033678abebca15b0835925af0249e,12371156239275853023,18229720801525922288,False,,7
train/Bird-drop/Bird (193).jpg,train,Bird-drop,Bird (193).jpg,15367,False,,278,181,RGB,JPEG,0.1439699540965363,False,False,8489abf5495e2bbed4230369cdcbd67484f0afb6669043ce1043ecdeca3793e2,8700954827449999745,17547997775953072127,False,,142
train/Bird-drop/Bird (195).jpg,train,Bird-drop,Bird (195).jpg,16027,False,,259,194,RGB,JPEG,0.0018110894399554,False,False,9e4cb2224a63b5ca619f331bce40a485054479262c1d7d3a18256e76af31f620,15033690943033492592,17807524303663628771,False,,114
train/Bird-drop/Bird (196).jpg,train,Bird-drop,Bird (196).jpg,11906,False,,259,194,RGB,JPEG,0.0310671496238506,False,False,1db26af91e96a96b0048a3a453ce46f8937033678abebca15b0835925af0249e,12371156239275853023,18229720801525922288,False,,7
train/Bird-drop/Bird (197).jpg,train,Bird-drop,Bird (197).jpg,9621,False,,259,194,RGB,JPEG,0.0071050431875174,False,False,37800d24be78b93f548e0d445e81214675b9cac8040d3dea2b189524e98d26db,1801477376621182944,18446584812048285696,False,,110
train/Bird-drop/Bird (198).JPG,train,Bird-drop,Bird (198).JPG,89953,False,,625,463,RGB,JPEG,0.0007982583454281,False,False,b28379e0005ee35eb23049e1a469f289932e3595d6049cb4dd8873cd2d2420d2,3466808166460453796,18444773753234867981,False,,143
train/Bird-drop/Bird (199).JPG,train,Bird-drop,Bird (199).JPG,233818,False,,803,806,RGB,JPEG,0.0121782392385896,False,False,d154b5379a9cf825edb4da89bea07f0400ae91f79428615231ff773d633a51ef,11494038240173808792,13803268455459258371,False,,144
train/Bird-drop/Bird (2).JPG,train,Bird-drop,Bird (2).JPG,23869,False,,263,197,RGB,JPEG,0.0182383139691975,False,False,af7ca5a143267efba78d7f288eabd0feaede64cbd44251101ff5b507f48219bf,482739761067879498,18160226766871019777,False,,145
train/Bird-drop/Bird (20).jpg,train,Bird-drop,Bird (20).jpg,102381,False,,480,640,RGB,JPEG,0.0032356560178644,False,False,24162be67128fbe96ca567d342c3eee7bce24496a17d0bff0cb003c63ec1f14f,17320998986576717668,18394831184254256320,False,,98
train/Bird-drop/Bird (200).JPG,train,Bird-drop,Bird (200).JPG,148000,False,,601,805,RGB,JPEG,0.0044418722419156,False,False,59ef85f15cccd366e87e977c2ac33e0995cdcfc0372ab9545057db67dd722350,6881357557164026922,18446735690470260736,False,,146
train/Bird-drop/Bird (202).JPG,train,Bird-drop,Bird (202).JPG,149853,False,,594,796,RGB,JPEG,0.0512532014745288,False,False,120505a193b222d95d93a653bee4e180970203b62d287e5ab65405136f6a1360,17165688649341268206,18445477440617767160,False,,147
train/Bird-drop/Bird (203).JPG,train,Bird-drop,Bird (203).JPG,138171,False,,598,802,RGB,JPEG,0.0132089791867355,False,False,4ee8e49b139510862e0d13ce790d205695a6d41ce6f4254350f1c18a051a6d5c,17795108581732967138,18228866926216988551,False,,148
